po_id,period,period_idx,supplier_id,region,geo_risk,material_id,qty_t,on_time_in_full,actual_lead_days,planned_lead_days,po_value,quality_reject,cs_active,lead_time_variance
PO-001710,2026-06,20,SUP-07,EMEA,High,RM-15,61.46,1,34.9,22.0,57282.47,0,1,12.899999999999999
PO-001711,2026-06,20,SUP-07,EMEA,High,RM-17,46.57,0,30.8,22.0,81375.29,0,1,8.8
PO-001712,2026-06,20,SUP-07,EMEA,High,RM-01,188.3,0,37.4,22.0,163534.57,0,1,15.399999999999999
PO-001713,2026-06,20,SUP-07,EMEA,High,RM-19,97.64,1,37.7,22.0,29990.53,0,1,15.700000000000003
PO-001714,2026-06,20,SUP-07,EMEA,High,RM-08,207.18,1,29.2,22.0,157990.67,0,1,7.199999999999999
PO-001715,2026-06,20,SUP-07,EMEA,High,RM-04,96.73,1,35.5,22.0,42004.3,0,1,13.5
PO-001716,2026-06,20,SUP-08,APAC,Low,RM-14,85.18,1,18.3,20.0,34282.19,0,1,-1.6999999999999993
PO-001717,2026-06,20,SUP-08,APAC,Low,RM-19,226.76,1,19.1,20.0,69646.69,0,1,-0.8999999999999986
PO-001718,2026-06,20,SUP-08,APAC,Low,RM-08,190.96,1,20.8,20.0,145623.42,0,1,0.8000000000000007
PO-001719,2026-06,20,SUP-08,APAC,Low,RM-03,172.59,1,23.3,20.0,175482.61,0,1,3.3000000000000007
PO-001720,2026-06,20,SUP-08,APAC,Low,RM-11,189.53,1,20.3,20.0,451659.34,0,1,0.3000000000000007
PO-001721,2026-06,20,SUP-08,APAC,Low,RM-16,79.73,1,19.2,20.0,36310.85,0,1,-0.8000000000000007
PO-001722,2026-06,20,SUP-08,APAC,Low,RM-19,136.78,1,18.0,20.0,42011.98,0,1,-2.0
PO-001723,2026-06,20,SUP-08,APAC,Low,RM-14,160.79,1,22.0,20.0,64712.67,0,1,2.0
PO-001724,2026-06,20,SUP-08,APAC,Low,RM-17,234.7,1,20.0,20.0,410142.15,0,1,0.0
PO-001725,2026-06,20,SUP-08,APAC,Low,RM-08,217.63,1,15.1,20.0,165959.94,0,1,-4.9
PO-001726,2026-06,20,SUP-08,APAC,Low,RM-12,94.28,1,19.2,20.0,25962.97,0,1,-0.8000000000000007
PO-001727,2026-06,20,SUP-09,AMER,Low,RM-20,56.05,1,12.2,14.0,115757.06,0,1,-1.8000000000000007
PO-001728,2026-06,20,SUP-09,AMER,Low,RM-05,85.71,1,9.3,14.0,16340.78,0,1,-4.699999999999999
PO-001729,2026-06,20,SUP-09,AMER,Low,RM-12,241.95,1,9.8,14.0,66626.05,0,1,-4.199999999999999
PO-001730,2026-06,20,SUP-09,AMER,Low,RM-06,231.18,1,19.7,14.0,759030.58,0,1,5.699999999999999
PO-001731,2026-06,20,SUP-09,AMER,Low,RM-18,249.61,1,14.9,14.0,634492.66,0,1,0.9000000000000004
PO-001732,2026-06,20,SUP-09,AMER,Low,RM-16,135.28,1,15.1,14.0,61610.84,0,1,1.0999999999999996
PO-001733,2026-06,20,SUP-09,AMER,Low,RM-07,180.98,1,13.5,14.0,5462740.86,0,1,-0.5
PO-001734,2026-06,20,SUP-09,AMER,Low,RM-15,149.51,1,13.2,14.0,139347.06,0,1,-0.8000000000000007
PO-001735,2026-06,20,SUP-09,AMER,Low,RM-15,153.02,1,4.8,14.0,142619.31,0,1,-9.2
PO-001736,2026-06,20,SUP-10,EMEA,Medium,RM-08,257.52,1,22.2,24.0,196379.21,0,1,-1.8000000000000007
PO-001737,2026-06,20,SUP-10,EMEA,Medium,RM-20,92.22,1,27.4,24.0,190467.92,0,1,3.3999999999999986
PO-001738,2026-06,20,SUP-10,EMEA,Medium,RM-09,57.0,1,31.8,24.0,38635.05,0,1,7.800000000000001
PO-001739,2026-06,20,SUP-10,EMEA,Medium,RM-06,67.08,1,22.7,24.0,220237.89,0,1,-1.3000000000000007
PO-001740,2026-06,20,SUP-10,EMEA,Medium,RM-18,118.81,1,21.9,24.0,301991.65,0,1,-2.1000000000000014
PO-001741,2026-06,20,SUP-10,EMEA,Medium,RM-13,54.1,1,20.8,24.0,19481.75,0,1,-3.1999999999999993
PO-001742,2026-07,21,SUP-01,EMEA,Low,RM-16,140.14,0,11.1,12.0,64205.23,0,1,-0.9000000000000004
PO-001743,2026-07,21,SUP-01,EMEA,Low,RM-09,198.92,1,12.2,12.0,135640.05,0,1,0.1999999999999993
PO-001744,2026-07,21,SUP-01,EMEA,Low,RM-10,56.21,1,20.0,12.0,70665.62,0,1,8.0
PO-001745,2026-07,21,SUP-01,EMEA,Low,RM-01,154.35,1,12.0,12.0,134852.22,0,1,0.0
PO-001746,2026-07,21,SUP-01,EMEA,Low,RM-03,259.68,1,15.2,12.0,265608.99,0,1,3.1999999999999993
PO-001747,2026-07,21,SUP-01,EMEA,Low,RM-12,81.36,1,11.2,12.0,22538.51,0,1,-0.8000000000000007
PO-001748,2026-07,21,SUP-01,EMEA,Low,RM-07,152.85,1,7.1,12.0,4641179.08,0,1,-4.9
PO-001749,2026-07,21,SUP-01,EMEA,Low,RM-02,233.82,1,13.1,12.0,196799.97,0,1,1.0999999999999996
PO-001750,2026-07,21,SUP-01,EMEA,Low,RM-03,152.95,1,15.0,12.0,156435.15,0,1,3.0
PO-001751,2026-07,21,SUP-01,EMEA,Low,RM-04,141.59,1,11.6,12.0,61848.23,1,1,-0.40000000000000036
PO-001752,2026-07,21,SUP-01,EMEA,Low,RM-06,115.83,1,16.4,12.0,382571.13,0,1,4.399999999999999
PO-001753,2026-07,21,SUP-02,AMER,Low,RM-10,193.31,1,19.3,18.0,243033.09,0,1,1.3000000000000007
PO-001754,2026-07,21,SUP-02,AMER,Low,RM-08,78.54,1,18.7,18.0,60249.27,0,1,0.6999999999999993
PO-001755,2026-07,21,SUP-02,AMER,Low,RM-15,78.95,1,16.9,18.0,74024.61,0,1,-1.1000000000000014
PO-001756,2026-07,21,SUP-02,AMER,Low,RM-11,179.56,1,15.7,18.0,430456.63,0,1,-2.3000000000000007
PO-001757,2026-07,21,SUP-02,AMER,Low,RM-09,80.55,1,17.1,18.0,54927.49,0,1,-0.8999999999999986
PO-001758,2026-07,21,SUP-02,AMER,Low,RM-17,115.72,1,18.8,18.0,203422.86,0,1,0.8000000000000007
PO-001759,2026-07,21,SUP-02,AMER,Low,RM-04,165.8,0,14.1,18.0,72424.35,0,1,-3.9000000000000004
PO-001760,2026-07,21,SUP-02,AMER,Low,RM-19,229.24,1,16.4,18.0,70830.87,0,1,-1.6000000000000014
PO-001761,2026-07,21,SUP-02,AMER,Low,RM-13,243.24,1,13.6,18.0,88111.1,0,1,-4.4
PO-001762,2026-07,21,SUP-02,AMER,Low,RM-06,246.41,1,25.1,18.0,813848.78,0,1,7.100000000000001
PO-001763,2026-07,21,SUP-03,APAC,Medium,RM-16,118.91,1,34.7,34.0,54475.3,0,1,0.7000000000000028
PO-001764,2026-07,21,SUP-03,APAC,Medium,RM-13,224.88,1,35.8,34.0,81462.58,0,1,1.7999999999999972
PO-001765,2026-07,21,SUP-03,APAC,Medium,RM-19,152.27,1,32.6,34.0,47048.69,1,1,-1.3999999999999986
PO-001766,2026-07,21,SUP-03,APAC,Medium,RM-16,87.09,1,30.4,34.0,39900.44,0,1,-3.6000000000000014
PO-001767,2026-07,21,SUP-03,APAC,Medium,RM-20,118.82,0,33.8,34.0,246854.77,0,1,-0.20000000000000284
PO-001768,2026-07,21,SUP-03,APAC,Medium,RM-17,83.35,1,35.9,34.0,146531.62,0,1,1.8999999999999986
PO-001769,2026-07,21,SUP-03,APAC,Medium,RM-13,75.65,1,29.7,34.0,27402.73,0,1,-4.300000000000001
PO-001770,2026-07,21,SUP-04,EMEA,Low,RM-12,194.85,1,13.4,10.0,53976.75,0,1,3.4000000000000004
PO-001771,2026-07,21,SUP-04,EMEA,Low,RM-17,140.65,1,6.1,10.0,247261.38,0,1,-3.9000000000000004
PO-001772,2026-07,21,SUP-04,EMEA,Low,RM-16,259.94,1,12.1,10.0,119089.43,0,1,2.0999999999999996
PO-001773,2026-07,21,SUP-04,EMEA,Low,RM-12,75.87,1,5.9,10.0,21015.97,0,1,-4.1
PO-001774,2026-07,21,SUP-04,EMEA,Low,RM-01,169.94,1,6.5,10.0,148472.43,0,1,-3.5
PO-001775,2026-07,21,SUP-04,EMEA,Low,RM-12,233.29,1,7.5,10.0,64624.13,0,1,-2.5
PO-001776,2026-07,21,SUP-04,EMEA,Low,RM-20,216.51,1,9.7,10.0,449819.04,0,1,-0.3000000000000007
PO-001777,2026-07,21,SUP-05,LATAM,Medium,RM-09,143.4,1,24.3,26.0,97781.51,0,1,-1.6999999999999993
PO-001778,2026-07,21,SUP-05,LATAM,Medium,RM-07,48.5,1,27.8,26.0,1472835.86,0,1,1.8000000000000007
PO-001779,2026-07,21,SUP-05,LATAM,Medium,RM-03,256.04,1,24.1,26.0,261883.61,0,1,-1.8999999999999986
PO-001780,2026-07,21,SUP-05,LATAM,Medium,RM-09,91.59,1,31.7,26.0,62453.66,0,1,5.699999999999999
PO-001781,2026-07,21,SUP-05,LATAM,Medium,RM-08,75.98,1,27.9,26.0,58282.0,0,1,1.8999999999999986
PO-001782,2026-07,21,SUP-05,LATAM,Medium,RM-01,153.15,1,25.1,26.0,133801.31,0,1,-0.8999999999999986
PO-001783,2026-07,21,SUP-05,LATAM,Medium,RM-10,249.88,1,25.0,26.0,314154.06,0,1,-1.0
PO-001784,2026-07,21,SUP-05,LATAM,Medium,RM-04,109.83,0,22.8,26.0,47976.94,0,1,-3.1999999999999993
PO-001785,2026-07,21,SUP-06,APAC,Medium,RM-20,47.87,1,30.1,29.0,99463.87,0,1,1.1000000000000014
PO-001786,2026-07,21,SUP-06,APAC,Medium,RM-09,228.34,1,30.2,29.0,155696.36,0,1,1.1999999999999993
PO-001787,2026-07,21,SUP-06,APAC,Medium,RM-07,48.42,1,33.0,29.0,1470333.59,0,1,4.0
PO-001788,2026-07,21,SUP-06,APAC,Medium,RM-13,100.43,1,30.0,29.0,36380.78,0,1,1.0
PO-001789,2026-07,21,SUP-06,APAC,Medium,RM-06,50.04,1,29.6,29.0,165261.01,0,1,0.6000000000000014
PO-001790,2026-07,21,SUP-06,APAC,Medium,RM-13,73.5,0,24.3,29.0,26624.79,0,1,-4.699999999999999
PO-001791,2026-07,21,SUP-06,APAC,Medium,RM-13,188.83,1,25.2,29.0,68402.71,0,1,-3.8000000000000007
PO-001792,2026-07,21,SUP-06,APAC,Medium,RM-07,41.5,1,27.6,29.0,1260160.41,0,1,-1.3999999999999986
PO-001793,2026-07,21,SUP-06,APAC,Medium,RM-16,76.15,1,30.7,29.0,34886.04,0,1,1.6999999999999993
PO-001794,2026-07,21,SUP-06,APAC,Medium,RM-08,133.41,0,25.5,29.0,102343.12,0,1,-3.5
PO-001795,2026-07,21,SUP-07,EMEA,High,RM-06,139.33,1,33.4,22.0,460183.15,0,1,11.399999999999999
PO-001796,2026-07,21,SUP-07,EMEA,High,RM-20,41.0,1,35.5,22.0,85173.21,0,1,13.5
PO-001797,2026-07,21,SUP-07,EMEA,High,RM-17,240.1,1,39.7,22.0,422085.98,0,1,17.700000000000003
PO-001798,2026-07,21,SUP-07,EMEA,High,RM-13,237.97,1,40.1,22.0,86204.41,0,1,18.1
PO-001799,2026-07,21,SUP-07,EMEA,High,RM-12,178.3,1,35.2,22.0,49392.35,0,1,13.200000000000003
PO-001800,2026-07,21,SUP-07,EMEA,High,RM-19,97.15,1,40.1,22.0,30015.71,0,1,18.1
PO-001801,2026-07,21,SUP-07,EMEA,High,RM-20,231.69,1,32.4,22.0,481361.5,0,1,10.399999999999999
PO-001802,2026-07,21,SUP-07,EMEA,High,RM-12,234.21,0,35.5,22.0,64879.39,0,1,13.5
PO-001803,2026-07,21,SUP-08,APAC,Low,RM-05,55.6,1,21.2,20.0,10663.21,0,1,1.1999999999999993
PO-001804,2026-07,21,SUP-08,APAC,Low,RM-20,102.65,1,17.7,20.0,213271.59,0,1,-2.3000000000000007
PO-001805,2026-07,21,SUP-08,APAC,Low,RM-07,238.14,1,23.0,20.0,7230924.79,0,1,3.0
PO-001806,2026-07,21,SUP-08,APAC,Low,RM-03,79.64,1,18.3,20.0,81458.09,0,1,-1.6999999999999993
PO-001807,2026-07,21,SUP-08,APAC,Low,RM-18,217.63,1,17.9,20.0,556480.7,0,1,-2.1000000000000014
PO-001808,2026-07,21,SUP-08,APAC,Low,RM-10,73.12,1,15.0,20.0,91928.8,0,1,-5.0
PO-001809,2026-07,21,SUP-09,AMER,Low,RM-17,71.79,1,16.0,14.0,126207.39,0,1,2.0
PO-001810,2026-07,21,SUP-09,AMER,Low,RM-09,58.1,1,15.6,14.0,39614.04,0,1,1.5999999999999996
PO-001811,2026-07,21,SUP-09,AMER,Low,RM-12,67.16,1,17.4,14.0,18604.32,0,1,3.3999999999999986
PO-001812,2026-07,21,SUP-09,AMER,Low,RM-12,150.47,1,14.0,14.0,41682.9,0,1,0.0
PO-001813,2026-07,21,SUP-09,AMER,Low,RM-09,252.09,1,13.1,14.0,171897.36,0,1,-0.9000000000000004
PO-001814,2026-07,21,SUP-09,AMER,Low,RM-05,127.11,1,12.7,14.0,24376.82,0,1,-1.3000000000000007
PO-001815,2026-07,21,SUP-09,AMER,Low,RM-14,224.99,1,14.8,14.0,91091.08,0,1,0.8000000000000007
PO-001816,2026-07,21,SUP-09,AMER,Low,RM-08,191.86,1,14.0,14.0,147179.67,0,1,0.0
PO-001817,2026-07,21,SUP-09,AMER,Low,RM-12,151.2,1,10.1,14.0,41884.06,0,1,-3.9000000000000004
PO-001818,2026-07,21,SUP-09,AMER,Low,RM-10,114.72,1,13.4,14.0,144222.29,0,1,-0.5999999999999996
PO-001819,2026-07,21,SUP-09,AMER,Low,RM-10,207.09,1,8.2,14.0,260357.28,0,1,-5.800000000000001
PO-001820,2026-07,21,SUP-10,EMEA,Medium,RM-02,154.18,1,26.2,24.0,129768.12,0,1,2.1999999999999993
PO-001821,2026-07,21,SUP-10,EMEA,Medium,RM-16,128.24,1,23.8,24.0,58751.39,0,1,-0.1999999999999993
PO-001822,2026-07,21,SUP-10,EMEA,Medium,RM-03,193.0,1,21.3,24.0,197400.98,0,1,-2.6999999999999993
PO-001823,2026-07,21,SUP-10,EMEA,Medium,RM-11,76.92,1,26.5,24.0,184391.9,0,1,2.5
PO-001824,2026-07,21,SUP-10,EMEA,Medium,RM-01,129.88,1,21.4,24.0,113473.6,0,1,-2.6000000000000014
PO-001825,2026-07,21,SUP-10,EMEA,Medium,RM-01,75.65,0,22.8,24.0,66090.9,0,1,-1.1999999999999993
PO-001826,2026-07,21,SUP-10,EMEA,Medium,RM-18,76.28,1,24.0,24.0,195041.48,0,1,0.0
PO-001827,2026-07,21,SUP-10,EMEA,Medium,RM-01,194.48,1,24.5,24.0,169907.04,0,1,0.5
PO-001828,2026-07,21,SUP-10,EMEA,Medium,RM-17,136.43,1,24.6,24.0,239843.26,0,1,0.6000000000000014
PO-001829,2026-08,22,SUP-01,EMEA,Low,RM-14,163.09,1,12.0,12.0,66320.63,0,1,0.0
PO-001830,2026-08,22,SUP-01,EMEA,Low,RM-02,43.23,1,10.2,12.0,36543.12,0,1,-1.8000000000000007
PO-001831,2026-08,22,SUP-01,EMEA,Low,RM-18,219.17,1,11.2,12.0,562898.92,0,1,-0.8000000000000007
PO-001832,2026-08,22,SUP-01,EMEA,Low,RM-19,92.93,1,10.6,12.0,28839.51,0,1,-1.4000000000000004
PO-001833,2026-08,22,SUP-01,EMEA,Low,RM-15,123.8,1,10.5,12.0,116588.7,1,1,-1.5
PO-001834,2026-08,22,SUP-01,EMEA,Low,RM-11,108.89,1,5.5,12.0,262179.63,0,1,-6.5
PO-001835,2026-08,22,SUP-02,AMER,Low,RM-20,56.81,1,18.8,18.0,118542.81,0,1,0.8000000000000007
PO-001836,2026-08,22,SUP-02,AMER,Low,RM-17,230.44,1,15.6,18.0,406897.64,0,1,-2.4000000000000004
PO-001837,2026-08,22,SUP-02,AMER,Low,RM-02,177.77,1,17.8,18.0,150284.95,0,1,-0.1999999999999993
PO-001838,2026-08,22,SUP-02,AMER,Low,RM-14,208.96,1,21.3,18.0,84973.94,0,1,3.3000000000000007
PO-001839,2026-08,22,SUP-02,AMER,Low,RM-20,211.66,1,24.8,18.0,441688.19,0,1,6.800000000000001
PO-001840,2026-08,22,SUP-02,AMER,Low,RM-07,145.0,1,23.1,18.0,4422363.65,0,1,5.100000000000001
PO-001841,2026-08,22,SUP-03,APAC,Medium,RM-05,211.32,1,35.4,34.0,40705.11,0,1,1.3999999999999986
PO-001842,2026-08,22,SUP-03,APAC,Medium,RM-16,246.24,1,32.6,34.0,113307.88,0,1,-1.3999999999999986
PO-001843,2026-08,22,SUP-03,APAC,Medium,RM-17,127.61,1,33.9,34.0,225328.11,0,1,-0.10000000000000142
PO-001844,2026-08,22,SUP-03,APAC,Medium,RM-03,230.08,1,42.4,34.0,236365.48,0,1,8.399999999999999
PO-001845,2026-08,22,SUP-03,APAC,Medium,RM-17,63.38,1,32.2,34.0,111913.18,0,1,-1.7999999999999972
PO-001846,2026-08,22,SUP-03,APAC,Medium,RM-07,199.95,1,38.5,34.0,6098413.29,0,1,4.5
PO-001847,2026-08,22,SUP-04,EMEA,Low,RM-16,125.94,1,8.3,10.0,57952.06,0,1,-1.6999999999999993
PO-001848,2026-08,22,SUP-04,EMEA,Low,RM-07,74.4,1,8.9,10.0,2268988.78,0,1,-1.0999999999999996
PO-001849,2026-08,22,SUP-04,EMEA,Low,RM-03,119.51,1,10.6,10.0,122778.84,0,1,0.5999999999999996
PO-001850,2026-08,22,SUP-04,EMEA,Low,RM-16,238.36,1,5.6,10.0,109681.41,0,1,-4.4
PO-001851,2026-08,22,SUP-04,EMEA,Low,RM-01,168.12,1,9.9,10.0,147523.51,0,1,-0.09999999999999964
PO-001852,2026-08,22,SUP-04,EMEA,Low,RM-10,85.27,1,14.7,10.0,107678.58,0,1,4.699999999999999
PO-001853,2026-08,22,SUP-04,EMEA,Low,RM-19,183.29,1,5.3,10.0,56882.68,0,1,-4.7
PO-001854,2026-08,22,SUP-05,LATAM,Medium,RM-05,114.93,1,26.5,26.0,22138.24,0,1,0.5
PO-001855,2026-08,22,SUP-05,LATAM,Medium,RM-13,205.08,1,23.3,26.0,74619.14,0,1,-2.6999999999999993
PO-001856,2026-08,22,SUP-05,LATAM,Medium,RM-05,145.84,1,21.2,26.0,28093.24,0,1,-4.800000000000001
PO-001857,2026-08,22,SUP-05,LATAM,Medium,RM-14,154.91,1,29.3,26.0,62996.2,0,1,3.3000000000000007
PO-001858,2026-08,22,SUP-05,LATAM,Medium,RM-01,108.92,1,28.3,26.0,95576.72,0,1,2.3000000000000007
PO-001859,2026-08,22,SUP-05,LATAM,Medium,RM-18,102.69,1,23.8,26.0,263737.21,0,1,-2.1999999999999993
PO-001860,2026-08,22,SUP-05,LATAM,Medium,RM-06,199.46,1,28.0,26.0,661699.72,0,1,2.0
PO-001861,2026-08,22,SUP-05,LATAM,Medium,RM-11,202.22,1,15.1,26.0,486903.9,0,1,-10.9
PO-001862,2026-08,22,SUP-05,LATAM,Medium,RM-11,95.75,1,22.5,26.0,230537.43,0,1,-3.5
PO-001863,2026-08,22,SUP-05,LATAM,Medium,RM-14,151.38,1,24.4,26.0,61558.04,0,1,-1.6000000000000014
PO-001864,2026-08,22,SUP-05,LATAM,Medium,RM-12,229.99,1,29.0,26.0,63991.99,0,1,3.0
PO-001865,2026-08,22,SUP-06,APAC,Medium,RM-20,103.9,1,26.3,29.0,216808.23,0,1,-2.6999999999999993
PO-001866,2026-08,22,SUP-06,APAC,Medium,RM-02,86.22,1,30.3,29.0,72889.24,0,1,1.3000000000000007
PO-001867,2026-08,22,SUP-06,APAC,Medium,RM-09,228.35,1,27.1,29.0,156392.03,0,1,-1.8999999999999986
PO-001868,2026-08,22,SUP-06,APAC,Medium,RM-13,154.69,1,32.6,29.0,56284.67,0,1,3.6000000000000014
PO-001869,2026-08,22,SUP-06,APAC,Medium,RM-09,107.61,1,32.8,29.0,73699.78,0,1,3.799999999999997
PO-001870,2026-08,22,SUP-06,APAC,Medium,RM-14,159.7,1,31.8,29.0,64941.34,0,1,2.8000000000000007
PO-001871,2026-08,22,SUP-06,APAC,Medium,RM-15,210.9,1,30.2,29.0,198613.72,0,1,1.1999999999999993
PO-001872,2026-08,22,SUP-06,APAC,Medium,RM-16,107.79,1,29.7,29.0,49599.66,0,1,0.6999999999999993
PO-001873,2026-08,22,SUP-06,APAC,Medium,RM-18,218.15,1,28.1,29.0,560270.05,0,1,-0.8999999999999986
PO-001874,2026-08,22,SUP-07,EMEA,High,RM-07,104.59,1,35.9,22.0,3189818.66,0,1,13.899999999999999
PO-001875,2026-08,22,SUP-07,EMEA,High,RM-12,99.04,1,35.6,22.0,27556.61,0,1,13.600000000000001
PO-001876,2026-08,22,SUP-07,EMEA,High,RM-19,140.95,0,40.1,22.0,43741.81,0,1,18.1
PO-001877,2026-08,22,SUP-07,EMEA,High,RM-12,143.2,1,33.3,22.0,39842.66,0,1,11.299999999999997
PO-001878,2026-08,22,SUP-07,EMEA,High,RM-14,108.24,1,36.3,22.0,44017.22,1,1,14.299999999999997
PO-001879,2026-08,22,SUP-07,EMEA,High,RM-06,163.78,1,35.8,22.0,543340.9,0,1,13.799999999999997
PO-001880,2026-08,22,SUP-07,EMEA,High,RM-06,76.69,1,38.0,22.0,254407.58,0,1,16.0
PO-001881,2026-08,22,SUP-08,APAC,Low,RM-16,85.55,1,17.5,20.0,39366.57,0,1,-2.5
PO-001882,2026-08,22,SUP-08,APAC,Low,RM-14,245.44,1,23.1,20.0,99807.05,0,1,3.1000000000000014
PO-001883,2026-08,22,SUP-08,APAC,Low,RM-10,214.68,1,17.0,20.0,271085.07,0,1,-3.0
PO-001884,2026-08,22,SUP-08,APAC,Low,RM-19,90.95,1,24.9,20.0,28226.63,0,1,4.899999999999999
PO-001885,2026-08,22,SUP-08,APAC,Low,RM-10,116.52,1,18.5,20.0,147140.98,0,1,-1.5
PO-001886,2026-08,22,SUP-08,APAC,Low,RM-11,247.45,1,18.5,20.0,595810.89,0,1,-1.5
PO-001887,2026-08,22,SUP-08,APAC,Low,RM-05,106.07,1,18.1,20.0,20432.39,0,1,-1.8999999999999986
PO-001888,2026-08,22,SUP-08,APAC,Low,RM-08,258.28,1,24.2,20.0,199003.17,0,1,4.199999999999999
PO-001889,2026-08,22,SUP-08,APAC,Low,RM-01,224.02,1,23.0,20.0,196580.78,0,1,3.0
PO-001890,2026-08,22,SUP-08,APAC,Low,RM-16,149.07,1,22.0,20.0,68594.3,0,1,2.0
PO-001891,2026-08,22,SUP-08,APAC,Low,RM-14,58.43,1,21.3,20.0,23761.81,0,1,1.3000000000000007
PO-001892,2026-08,22,SUP-09,AMER,Low,RM-11,40.32,1,13.7,14.0,97071.32,0,1,-0.3000000000000007
PO-001893,2026-08,22,SUP-09,AMER,Low,RM-05,257.58,1,16.6,14.0,49617.09,0,1,2.6000000000000014
PO-001894,2026-08,22,SUP-09,AMER,Low,RM-19,168.58,1,13.2,14.0,52315.79,0,1,-0.8000000000000007
PO-001895,2026-08,22,SUP-09,AMER,Low,RM-06,200.04,1,11.2,14.0,663605.87,0,1,-2.8000000000000007
PO-001896,2026-08,22,SUP-09,AMER,Low,RM-15,183.62,1,15.4,14.0,172918.55,0,1,1.4000000000000004
PO-001897,2026-08,22,SUP-09,AMER,Low,RM-16,71.55,1,9.7,14.0,32922.49,1,1,-4.300000000000001
PO-001898,2026-08,22,SUP-09,AMER,Low,RM-07,212.01,1,11.8,14.0,6466214.29,0,1,-2.1999999999999993
PO-001899,2026-08,22,SUP-09,AMER,Low,RM-11,105.86,1,11.9,14.0,254892.92,0,1,-2.0999999999999996
PO-001900,2026-08,22,SUP-09,AMER,Low,RM-08,92.7,1,11.5,14.0,71424.87,0,1,-2.5
PO-001901,2026-08,22,SUP-09,AMER,Low,RM-06,69.61,1,18.5,14.0,230938.98,0,1,4.5
PO-001902,2026-08,22,SUP-10,EMEA,Medium,RM-18,208.43,0,25.1,24.0,535313.07,0,1,1.1000000000000014
PO-001903,2026-08,22,SUP-10,EMEA,Medium,RM-14,85.55,1,17.6,24.0,34787.32,0,1,-6.399999999999999
PO-001904,2026-08,22,SUP-10,EMEA,Medium,RM-11,113.15,1,22.5,24.0,272449.35,0,1,-1.5
PO-001905,2026-08,22,SUP-10,EMEA,Medium,RM-09,111.09,1,26.0,24.0,76081.04,0,1,2.0
PO-001906,2026-08,22,SUP-10,EMEA,Medium,RM-13,74.77,1,27.0,24.0,27203.22,0,1,3.0
PO-001907,2026-08,22,SUP-10,EMEA,Medium,RM-12,154.28,1,29.3,24.0,42925.88,0,1,5.300000000000001
PO-001908,2026-08,22,SUP-10,EMEA,Medium,RM-10,180.19,1,20.3,24.0,227540.92,0,1,-3.6999999999999993
PO-001909,2026-08,22,SUP-10,EMEA,Medium,RM-04,173.63,1,21.6,24.0,76182.96,0,1,-2.3999999999999986
PO-001910,2026-09,23,SUP-01,EMEA,Low,RM-08,124.27,1,9.4,12.0,95878.58,1,1,-2.5999999999999996
PO-001911,2026-09,23,SUP-01,EMEA,Low,RM-02,177.61,1,17.7,12.0,150359.72,0,1,5.699999999999999
PO-001912,2026-09,23,SUP-01,EMEA,Low,RM-18,180.39,1,15.5,12.0,463930.63,0,1,3.5
PO-001913,2026-09,23,SUP-01,EMEA,Low,RM-03,112.49,1,15.3,12.0,115723.86,0,1,3.3000000000000007
PO-001914,2026-09,23,SUP-01,EMEA,Low,RM-01,217.65,1,10.8,12.0,191255.44,0,1,-1.1999999999999993
PO-001915,2026-09,23,SUP-01,EMEA,Low,RM-19,125.81,1,15.2,12.0,39097.3,0,1,3.1999999999999993
PO-001916,2026-09,23,SUP-01,EMEA,Low,RM-20,223.43,1,9.3,12.0,466891.36,1,1,-2.6999999999999993
PO-001917,2026-09,23,SUP-01,EMEA,Low,RM-10,50.98,1,6.3,12.0,64458.59,0,1,-5.7
PO-001918,2026-09,23,SUP-02,AMER,Low,RM-17,73.22,1,16.6,18.0,129469.35,0,1,-1.3999999999999986
PO-001919,2026-09,23,SUP-02,AMER,Low,RM-09,146.02,1,20.6,18.0,100143.07,0,1,2.6000000000000014
PO-001920,2026-09,23,SUP-02,AMER,Low,RM-10,56.7,1,16.5,18.0,71694.79,1,1,-1.5
PO-001921,2026-09,23,SUP-02,AMER,Low,RM-02,199.19,1,19.9,18.0,168625.62,0,1,1.8999999999999986
PO-001922,2026-09,23,SUP-02,AMER,Low,RM-07,135.76,1,19.9,18.0,4146339.77,0,1,1.8999999999999986
PO-001923,2026-09,23,SUP-02,AMER,Low,RM-20,231.33,1,18.2,18.0,483404.13,0,1,0.1999999999999993
PO-001924,2026-09,23,SUP-02,AMER,Low,RM-08,46.76,1,21.6,18.0,36075.17,0,1,3.6000000000000014
PO-001925,2026-09,23,SUP-02,AMER,Low,RM-08,44.24,1,18.5,18.0,34134.15,0,1,0.5
PO-001926,2026-09,23,SUP-02,AMER,Low,RM-14,148.42,1,19.2,18.0,60439.99,0,1,1.1999999999999993
PO-001927,2026-09,23,SUP-02,AMER,Low,RM-14,173.54,1,16.7,18.0,70667.57,0,1,-1.3000000000000007
PO-001928,2026-09,23,SUP-03,APAC,Medium,RM-04,233.44,1,29.9,34.0,102562.2,0,1,-4.100000000000001
PO-001929,2026-09,23,SUP-03,APAC,Medium,RM-13,232.41,1,35.0,34.0,84679.01,0,1,1.0
PO-001930,2026-09,23,SUP-03,APAC,Medium,RM-14,99.84,1,37.9,34.0,40657.52,0,1,3.8999999999999986
